product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,description_preprocess,description_sentiment_nltk,description_sentiment_textblob,description_sentiment_textblob_labels
Men's adidas Sport Inspired Run 70s Shoes,EE9797,5599,3359,40,Adidas CORE / NEO,"These running-inspired shoes are designed with a mesh upper and a textile lining for flexible, all-day comfort. 3-Stripes and a rubber outsole give the shoes a stylish sign-off.",4.7,39,Adidas,"running-inspired shoe designed mesh upper textile lining flexible , all-day comfort . 3-stripes rubber outsole give shoe stylish sign-off .",1,0.25,Positive
Men's adidas Running Nayo 1.0 shoes,CI9914,4999,2000,60,Adidas CORE / NEO,"The adidas Nayo 1.0 shoes for men. These lightweight running shoes give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Light strike EVA midsole provides premium cushioning's. Full Rubber outsole provides durability.",3.8,98,Adidas,"adidas nayo 1.0 shoe men . lightweight running shoe give round comfort , cushioning , durability & support simplistic design . mesh upper ensure breathability durability light strike eva midsole provides premium cushioning 's . full rubber outsole provides durability .",1,0.010000000000000009,Positive
Men's adidas Sports Inspired Lite Racer Shoes,EE8252,4299,2149,50,Adidas CORE / NEO,The ultra-lightweight build of these shoes takes a running-inspired style to the streets. The sporty look has a breathable and durable mesh upper with stitched-on 3-Stripes. EVA cushioning provides lightweight comfort for every step.,1.5,6,Adidas,ultra-lightweight build shoe take running-inspired style street . sporty look breathable durable mesh upper stitched-on 3-stripes . eva cushioning provides lightweight comfort every step .,1,0.0,Neutral
Men's adidas Running Nepton 2.0 Shoes,CK9664,5999,2999,50,Adidas CORE / NEO,Sleek design with reflective three stripes makes it a contemporary yet functional shoe. Breathable textile upper for maximum ventilation and a cushioned midsole provides all-day comfort with rubber outsole for best durability in high wear areas.,0.0,17,Adidas,sleek design reflective three stripe make contemporary yet functional shoe . breathable textile upper maximum ventilation cushioned midsole provides all-day comfort rubber outsole best durability high wear area .,1,0.33166666666666667,Positive
Women's adidas Running Aseerun Shoes,EE8501,4999,2999,40,Adidas CORE / NEO,"Aspire to greatness. These running shoes for women are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step.",4.8,77,Adidas,"aspire greatness . running shoe woman made airy , lightweight mesh upper . durable rubber outsole grip pavement added stability . cushioned midsole brings comfort step .",1,0.0,Neutral
Men's adidas Running Torik Shoes,CL7602,4799,2399,50,Adidas CORE / NEO,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",4.4,17,Adidas,"well cushioned shoe fresher look appeal young runner . feature mesh upper maximum ventilation , lightstrike imeva midsole visible adiprene providing protection harmful impact force durable rubber outsole long-lasting wear .",1,0.05,Positive
Men's adidas Sport Inspired Kalus 1.0 Shoes,CL7494,4599,2299,50,Adidas CORE / NEO,"A well cushioned running-inspired shoes with a fresher look that will appeal to all. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",3.0,28,Adidas,"well cushioned running-inspired shoe fresher look appeal . feature mesh upper maximum ventilation , lightstrike imeva midsole visible adiprene providing protection harmful impact force durable rubber outsole long-lasting wear .",1,0.0,Neutral
Men's adidas Running Duramo 9 Shoes,EE7923,5999,3599,40,Adidas CORE / NEO,"These men's running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride.",3.9,88,Adidas,"men 's running shoe get road goal . sandwich mesh upper offer lightweight breathability , seamless print overlay add support stable stride . midsole offer pillow-soft cloudfoam cushioning eas every stride .",1,0.07500000000000001,Positive
Women's adidas Originals Continental 80 Shoes,EE5566,7999,4799,40,Adidas ORIGINALS,The Continental 80 is an authentic reissue of an indoor sneaker from the '80s. These leather low top shoes show off a swooping stripe on the side and a split rubber cupsole.,4.0,23,Adidas,continental 80 authentic reissue indoor sneaker '80s . leather low top shoe show swooping stripe side split rubber cupsole .,1,0.3333333333333333,Positive
MEN'S adidas RUNNING YAMO 1.0 SHOES,CI1821,4799,2399,50,Adidas CORE / NEO,The adidas Yamo 1.0 shoes for men. These lightweight running shoes have a combination of Synthetic with double layer Mesh ensure breathability and durability while the Lightstrike EVA midsole provides premium cushionings. Full Rubber outsole provides durability.,4.3,8,Adidas,adidas yamo 1.0 shoe men . lightweight running shoe combination synthetic double layer mesh ensure breathability durability lightstrike eva midsole provides premium cushioning . full rubber outsole provides durability .,1,0.175,Positive
men's ADIDAS RUNNING NEBULAR 1.0 SHOES,CJ0082,4599,2299,50,Adidas CORE / NEO,The premium looking adidas Nebular 1.0 Running shoes for men crafted with Mesh overlays which make it lightweight. The breathable sandwich Mesh offer extended ventilation and comfort. Light strike IMEVA midsole with full Rubber outsole provides durability.,4.3,64,Adidas,premium looking adidas nebular 1.0 running shoe men crafted mesh overlay make lightweight . breathable sandwich mesh offer extended ventilation comfort . light strike imeva midsole full rubber outsole provides durability .,1,0.375,Positive
MEN'S ADIDAS RUNNING LEGUS SHOES,CJ8062,5999,2999,50,Adidas CORE / NEO,"Get maximum support, comfort and a refreshed look with these adidas Legus shoes for men. The textile mesh upper is breathable and has a sock-like fit and the supportive cage in the shoe's midfoot provides midfoot lockdown. CLOUDFOAM gives instant step in-comfort, long-lasting responsive cushioning and a super-plush feel and the Rubber outsole gives ultimate durability.",3.7,52,Adidas,"get maximum support , comfort refreshed look adidas legus shoe men . textile mesh upper breathable sock-like fit supportive cage shoe 's midfoot provides midfoot lockdown . cloudfoam give instant step in-comfort , long-lasting responsive cushioning super-plush feel rubber outsole give ultimate durability .",1,0.18,Positive
Men's adidas Originals Supercourt Shoes,EE6038,7599,4559,40,Adidas ORIGINALS,The Supercourt distills 40 years of adidas tennis style. This version of the classic low-profile shoes has perforated 3-Stripes on a crisp leather upper. Decorative stitching and overlays add texture and depth for a multilayered look.,4.3,70,Adidas,supercourt distills 40 year adidas tennis style . version classic low-profile shoe perforated 3-stripes crisp leather upper . decorative stitching overlay add texture depth multilayered look .,0,0.13888888888888887,Positive
Men's adidas Toe Side II Slippers,CM0068,1299,779,40,Adidas CORE / NEO,"The adidas casual sandals for men with a striking camouflage design. Features stylish webbing straps, Diecut EVA midsole for stable cushioning and abrasion resistant rubber outsole with wet and dry traction pattern.",1.5,59,Adidas,"adidas casual sandal men striking camouflage design . feature stylish webbing strap , diecut eva midsole stable cushioning abrasion resistant rubber outsole wet dry traction pattern .",1,0.06666666666666665,Positive
Men's adidas Outdoor Elevate Sandals,CK9830,2799,1399,50,Adidas SPORT PERFORMANCE,Stylish and sleek adidas sandals for women are extremely lightweight. Adjustable straps enable optimal fit while the Synthetic upper and soft EVA footbed with fitted heel provide enhanced comfort. Rubber outsole with wet and dry traction pattern keeps you in control.,2.8,14,Adidas,stylish sleek adidas sandal woman extremely lightweight . adjustable strap enable optimal fit synthetic upper soft eva footbed fitted heel provide enhanced comfort . rubber outsole wet dry traction pattern keep control .,1,0.10119047619047619,Positive
men's ADIDAS RUNNING NEBULAR 1.0 SHOES,CJ0080,4599,2299,50,Adidas CORE / NEO,The premium looking adidas Nebular 1.0 Running shoes for men crafted with Mesh overlays which make it lightweight. The breathable sandwich Mesh offer extended ventilation and comfort. Light strike IMEVA midsole with full Rubber outsole provides durability.,5.0,2,Adidas,premium looking adidas nebular 1.0 running shoe men crafted mesh overlay make lightweight . breathable sandwich mesh offer extended ventilation comfort . light strike imeva midsole full rubber outsole provides durability .,1,0.375,Positive
Men's adidas Originals Superstar Shoes,EG4957,7999,7999,0,Adidas ORIGINALS,"These trainers born in the '70s keep the look classic with a coated leather upper. They feature all the authentic details, including zigzag edging on the tonal 3-Stripes and the signature rubber shell toe.",4.9,38,Adidas,"trainer born '70s keep look classic coated leather upper . feature authentic detail , including zigzag edging tonal 3-stripes signature rubber shell toe .",0,0.2222222222222222,Positive
Men's adidas Originals Stan Smith Shoes,BD7438,7999,3999,50,Adidas ORIGINALS,The chic minimalism of the Stan Smith invites endless variation. These men's shoes are updated for the season with a subtle twist. A small cutout Trefoil makes a surprise appearance on the smooth leather upper.,4.0,85,Adidas,chic minimalism stan smith invite endless variation . men 's shoe updated season subtle twist . small cutout trefoil make surprise appearance smooth leather upper .,1,-0.06166666666666665,Negative
Men's adidas Sport Inspired Duramo Lite 2.0 Shoes,B75579,4999,2499,50,Adidas CORE / NEO,"Refine your interval training in these men's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.",4.3,6,Adidas,"refine interval training men 's versatile running-inspired shoe . featuring lightweight mesh synthetic upper , combine responsive midsole cushioning soft collar reduces ankle pressure .",1,0.05,Positive
